timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5,volt_6,volt_7,volt_8,volt_9,volt_10,volt_11
2020-06-02 14:25:58.774906,1.5132,0.1144,0.1994,0.436,0.2463,0.3773,0.2014,0.0,0.2561,0.1613,0.3001,0.346,0.4741
2020-06-02 14:25:58.868506,1.6068,0.2874,0.2669,0.4379,0.2532,0.4575,0.4555,0.0,0.1838,0.131,0.2072,0.2884,0.3959
2020-06-02 14:25:58.977706,1.716,0.3236,0.2884,0.4379,0.2532,0.4575,0.4555,0.0,0.1838,0.1105,0.2043,0.2893,0.3949
2020-06-02 14:25:59.071306,1.8096,0.4174,0.3196,0.3754,0.1065,0.4585,0.4526,0.0,0.0587,0.0674,0.2033,0.2913,0.392
2020-06-02 14:25:59.164906,1.9032,0.4008,0.306,0.3451,0.0743,0.435,0.4301,0.0,0.0176,0.0528,0.1984,0.3099,0.4057
2020-06-02 14:25:59.274106,2.0124,0.3754,0.306,0.3451,0.0743,0.435,0.4301,0.0,0.0196,0.0616,0.2053,0.3167,0.4154
2020-06-02 14:25:59.367706,2.106,0.2434,0.2219,0.3617,0.131,0.4262,0.4145,0.0,0.1848,0.087,0.2072,0.3167,0.4184
2020-06-02 14:25:59.476906,2.2152,0.1818,0.1887,0.3519,0.1075,0.3998,0.2952,0.0,0.1916,0.1095,0.2111,0.3099,0.4164
2020-06-02 14:25:59.570506,2.3088,0.2072,0.1994,0.3597,0.1075,0.3998,0.2952,0.0,0.1916,0.1095,0.2111,0.3099,0.4164
2020-06-02 14:25:59.664106,2.4024,0.3597,0.2903,0.4027,0.1202,0.392,0.2708,0.0,0.1779,0.1427,0.2717,0.348,0.4487
2020-06-02 14:25:59.773306,2.5116,0.4057,0.3099,0.4076,0.1769,0.434,0.4487,0.0,0.0665,0.0,0.1114,0.2747,0.4047
2020-06-02 14:25:59.866906,2.6052,0.4076,0.3187,0.4076,0.1564,0.4399,0.4487,0.0,0.0665,0.0,0.1114,0.2747,0.4047
2020-06-02 14:25:59.976106,2.7144,0.3539,0.3275,0.4125,0.1466,0.4379,0.4545,0.0,0.0606,0.0704,0.1896,0.2884,0.4047
2020-06-02 14:26:00.069706,2.808,0.2229,0.219,0.3851,0.1935,0.4291,0.4184,0.0,0.2151,0.2346,0.2561,0.3275,0.4409
2020-06-02 14:26:00.163306,2.9016,0.2297,0.2209,0.3832,0.1887,0.4291,0.4184,0.0,0.2151,0.2346,0.2561,0.3275,0.4409
2020-06-02 14:26:00.272506,3.0108,0.1212,0.1183,0.3265,0.0909,0.346,0.2571,0.0,0.2512,0.2444,0.2825,0.348,0.4614
2020-06-02 14:26:00.366106,3.1044,0.1153,0.1026,0.3079,0.0821,0.3304,0.2395,0.0,0.2649,0.2444,0.2825,0.348,0.4614
2020-06-02 14:26:00.475306,3.2136,0.1193,0.0743,0.3206,0.0626,0.2933,0.1153,0.0,0.216,0.2688,0.4027,0.3832,0.5044
2020-06-02 14:26:00.568906,3.3072,0.1662,0.132,0.3666,0.0821,0.3382,0.1476,0.0,0.2014,0.2111,0.3138,0.3529,0.477
2020-06-02 14:26:00.662506,3.4008,0.1662,0.132,0.3666,0.0821,0.3382,0.131,0.0,0.1935,0.1994,0.3138,0.3529,0.477
2020-06-02 14:26:00.771706,3.51,0.3754,0.3001,0.4076,0.0987,0.4008,0.349,0.0,0.1808,0.0958,0.2072,0.3138,0.4135
2020-06-02 14:26:00.865306,3.6036,0.3783,0.3412,0.4448,0.2072,0.4467,0.4633,0.0,0.0645,0.0577,0.1857,0.2923,0.3988
2020-06-02 14:26:00.974506,3.7128,0.3578,0.3314,0.4516,0.2297,0.4457,0.4633,0.0,0.0645,0.0577,0.1857,0.2923,0.3988
2020-06-02 14:26:01.068106,3.8064,0.2463,0.2473,0.4223,0.2512,0.4233,0.4467,0.0,0.0538,0.1818,0.2551,0.3275,0.4233
2020-06-02 14:26:01.192906,3.9312,0.3382,0.259,0.3578,0.0626,0.3939,0.2825,0.0,0.2111,0.2278,0.2219,0.3548,0.4497
2020-06-02 14:26:01.270906,4.0092,0.3519,0.2649,0.3587,0.0626,0.3939,0.2825,0.0,0.2111,0.2278,0.2219,0.3548,0.4497
2020-06-02 14:26:01.364506,4.1028,0.4027,0.2727,0.3167,0.0078,0.3529,0.1535,0.0,0.3167,0.2678,0.2082,0.3773,0.4907
2020-06-02 14:26:01.473706,4.212,0.35,0.2287,0.3226,0.0049,0.3382,0.1036,0.0,0.3099,0.2669,0.2424,0.3998,0.5093
2020-06-02 14:26:01.567306,4.3056,0.3353,0.2219,0.3314,0.0059,0.3412,0.1036,0.0,0.3069,0.2669,0.2581,0.4018,0.5083
2020-06-02 14:26:01.676506,4.4148,0.3724,0.3275,0.4594,0.2004,0.4115,0.3177,0.0,0.1926,0.1789,0.2463,0.349,0.4721
2020-06-02 14:26:01.770106,4.5084,0.3627,0.3294,0.4741,0.2903,0.4712,0.478,0.0,0.2072,0.1603,0.2072,0.2923,0.4115
2020-06-02 14:26:01.863706,4.602,0.3617,0.3294,0.4741,0.2903,0.4712,0.478,0.0,0.2072,0.1603,0.2072,0.2923,0.4115
2020-06-02 14:26:01.972906,4.7112,0.2356,0.2942,0.4907,0.349,0.435,0.4624,0.0,0.0616,0.1926,0.2551,0.3148,0.4233
2020-06-02 14:26:02.066506,4.8048,0.2336,0.2893,0.4878,0.3431,0.435,0.4624,0.0,0.0616,0.1926,0.2551,0.3148,0.4233
2020-06-02 14:26:02.175706,4.914,0.2493,0.2502,0.4125,0.2111,0.4096,0.391,0.0,0.1681,0.2385,0.2747,0.3255,0.4262
2020-06-02 14:26:02.269306,5.0076,0.2952,0.2542,0.3685,0.0587,0.3734,0.262,0.0,0.1613,0.1496,0.263,0.3245,0.4457
2020-06-02 14:26:02.362906,5.1012,0.2942,0.2493,0.3666,0.0587,0.3734,0.262,0.0,0.1613,0.1496,0.263,0.3245,0.4457
2020-06-02 14:26:02.472106,5.2104,0.0743,0.0264,0.3294,0.0616,0.3333,0.1505,0.0,0.2737,0.2463,0.2913,0.3675,0.4917
2020-06-02 14:26:02.565706,5.304,0.3236,0.2454,0.3988,0.1065,0.3812,0.1779,0.0,0.2414,0.2483,0.3021,0.349,0.4663
2020-06-02 14:26:02.690506,5.4288,0.3402,0.2659,0.4135,0.1388,0.39,0.1828,0.0,0.2414,0.2483,0.3021,0.349,0.4663
2020-06-02 14:26:02.768506,5.5068,0.35,0.2913,0.4311,0.1906,0.4066,0.2522,0.0,0.2053,0.217,0.2747,0.3353,0.4409
2020-06-02 14:26:02.877706,5.616,0.3089,0.3138,0.477,0.3021,0.4467,0.4633,0.0,0.0587,0.0802,0.2434,0.2952,0.4125
2020-06-02 14:26:02.971306,5.7096,0.2669,0.3079,0.48,0.3118,0.4448,0.4624,0.0,0.0587,0.0802,0.2434,0.2952,0.4125
2020-06-02 14:26:03.064906,5.8032,0.2229,0.2551,0.4624,0.2805,0.4379,0.433,0.0,0.0059,0.0938,0.3089,0.3675,0.4653
2020-06-02 14:26:03.174106,5.9124,0.2229,0.2551,0.4624,0.2805,0.4379,0.433,0.0,0.0342,0.1124,0.3109,0.3646,0.4682
2020-06-02 14:26:03.267706,6.006,0.3412,0.2659,0.3578,0.0645,0.3871,0.3529,0.0,0.1838,0.1593,0.2766,0.3636,0.4682
2020-06-02 14:26:03.376906,6.1152,0.2561,0.2366,0.3754,0.0714,0.3382,0.1906,0.0,0.1877,0.2375,0.3402,0.3832,0.4936
2020-06-02 14:26:03.470506,6.2088,0.2053,0.1887,0.3783,0.0831,0.3431,0.1701,0.0,0.1877,0.2424,0.3509,0.3842,0.4936
2020-06-02 14:26:03.564106,6.3024,0.0968,0.1222,0.4194,0.1623,0.3617,0.1691,0.0,0.1359,0.1926,0.3529,0.3724,0.4848
2020-06-02 14:26:03.673306,6.4116,0.3519,0.306,0.4301,0.1691,0.3881,0.3646,0.0,0.1105,0.0987,0.2825,0.3509,0.4614
2020-06-02 14:26:03.766906,6.5052,0.3568,0.3089,0.433,0.175,0.3881,0.3646,0.0,0.1105,0.0987,0.2825,0.3509,0.4614
2020-06-02 14:26:03.876106,6.6144,0.3431,0.3226,0.4536,0.262,0.4467,0.4761,0.0,0.0684,0.0596,0.1613,0.2913,0.4115
2020-06-02 14:26:03.969706,6.708,0.3069,0.3128,0.4702,0.2923,0.4409,0.4721,0.0,0.043,0.0626,0.1828,0.2972,0.4096
2020-06-02 14:26:04.063306,6.8016,0.262,0.2757,0.4682,0.305,0.4379,0.4653,0.0,0.0225,0.0723,0.219,0.3167,0.4233
2020-06-02 14:26:04.172506,6.9108,0.2805,0.2757,0.4262,0.2258,0.4301,0.4233,0.0,0.0655,0.0968,0.2326,0.348,0.4389
2020-06-02 14:26:04.266106,7.0044,0.2805,0.2757,0.4262,0.2033,0.4321,0.4213,0.0,0.1281,0.0968,0.2326,0.348,0.4389
2020-06-02 14:26:04.375306,7.1136,0.2571,0.2483,0.3891,0.0948,0.4027,0.3324,0.0,0.1769,0.1359,0.2463,0.3587,0.4633
2020-06-02 14:26:04.468906,7.2072,0.1613,0.1153,0.348,0.0645,0.3304,0.1515,0.0,0.1975,0.2102,0.3265,0.3871,0.4966
2020-06-02 14:26:04.562506,7.3008,0.1613,0.129,0.3548,0.0645,0.3333,0.1603,0.0,0.1975,0.2102,0.3265,0.3871,0.4966
2020-06-02 14:26:04.671706,7.41,0.3685,0.3099,0.4057,0.0714,0.3675,0.1789,0.0,0.1584,0.1193,0.306,0.3509,0.4682
2020-06-02 14:26:04.765306,7.5036,0.3773,0.3196,0.433,0.1711,0.4291,0.4291,0.0,0.1691,0.088,0.2199,0.3216,0.4379
2020-06-02 14:26:04.874506,7.6128,0.3861,0.3236,0.4448,0.1906,0.4389,0.4409,0.0,0.1515,0.0762,0.2199,0.3216,0.4379
2020-06-02 14:26:04.968106,7.7064,0.3949,0.3793,0.4878,0.2248,0.4448,0.4487,0.0,0.0,0.0635,0.1672,0.3275,0.434
2020-06-02 14:26:05.077306,7.8156,0.2688,0.2933,0.4526,0.2297,0.4262,0.3969,0.0,0.1281,0.1486,0.2248,0.3265,0.4272
2020-06-02 14:26:05.170906,7.9092,0.2698,0.2864,0.4526,0.2297,0.4262,0.3969,0.0,0.1281,0.1486,0.2248,0.3265,0.4272
2020-06-02 14:26:05.264506,8.0028,0.2835,0.2698,0.4262,0.1867,0.4096,0.3627,0.0,0.1789,0.2014,0.2639,0.3294,0.433
2020-06-02 14:26:05.373706,8.112,0.2884,0.2639,0.4164,0.1466,0.4037,0.3089,0.0,0.1887,0.2102,0.2639,0.3509,0.4457
2020-06-02 14:26:05.467306,8.2056,0.2942,0.2649,0.4076,0.13,0.4008,0.3167,0.0,0.1906,0.2033,0.261,0.3519,0.4487
2020-06-02 14:26:05.576506,8.3148,0.2483,0.217,0.3724,0.0841,0.39,0.2805,0.0,0.2092,0.1984,0.2669,0.3685,0.479
2020-06-02 14:26:05.670106,8.4084,0.3705,0.3236,0.4399,0.1251,0.3695,0.2307,0.0,0.0557,0.2395,0.3333,0.3539,0.434
2020-06-02 14:26:05.763706,8.502,0.3695,0.3236,0.4399,0.1251,0.3695,0.2307,0.0,0.0557,0.2395,0.3333,0.3539,0.434
2020-06-02 14:26:05.872906,8.6112,0.4008,0.3421,0.4389,0.1535,0.4399,0.4536,0.0,0.129,0.0792,0.2033,0.3187,0.4145
2020-06-02 14:26:05.966506,8.7048,0.3236,0.3284,0.4682,0.2473,0.434,0.4457,0.0,0.0225,0.088,0.2385,0.3294,0.4242
2020-06-02 14:26:06.075706,8.814,0.3167,0.3206,0.4682,0.2493,0.4321,0.4448,0.0,0.0,0.0821,0.2414,0.3294,0.4242
2020-06-02 14:26:06.169306,8.9076,0.2698,0.2864,0.436,0.2121,0.4379,0.4242,0.0,0.0235,0.0753,0.2278,0.3431,0.4448
2020-06-02 14:26:06.262906,9.0012,0.2708,0.2845,0.4311,0.2023,0.435,0.4242,0.0,0.0235,0.0753,0.2278,0.3431,0.4448
2020-06-02 14:26:06.372106,9.1104,0.2815,0.2717,0.4018,0.0997,0.4008,0.3372,0.0,0.0665,0.0987,0.2864,0.3763,0.4956
2020-06-02 14:26:06.465706,9.204,0.217,0.131,0.3148,0.0557,0.3431,0.2317,0.0,0.1173,0.1339,0.3412,0.3793,0.5132
2020-06-02 14:26:06.574906,9.3132,0.2199,0.1359,0.3275,0.0567,0.3412,0.2239,0.0,0.1271,0.1584,0.3412,0.3851,0.5122
2020-06-02 14:26:06.668506,9.4068,0.3363,0.2923,0.3978,0.0978,0.3959,0.3255,0.0,0.1153,0.1026,0.303,0.3617,0.4897
2020-06-02 14:26:06.777706,9.516,0.3353,0.2933,0.4135,0.1691,0.4262,0.4565,0.0,0.1183,0.0782,0.218,0.3206,0.4457
2020-06-02 14:26:06.871306,9.6096,0.3392,0.2991,0.4145,0.174,0.4262,0.4565,0.0,0.1183,0.0782,0.218,0.3206,0.4457
2020-06-02 14:26:06.964906,9.7032,0.3314,0.3157,0.4448,0.2336,0.4389,0.4751,0.0,0.0538,0.0802,0.2219,0.3118,0.4164
2020-06-02 14:26:07.074106,9.8124,0.3226,0.3177,0.4555,0.2483,0.4418,0.4761,0.0,0.0469,0.0909,0.2219,0.3118,0.4164
2020-06-02 14:26:07.167706,9.906,0.1701,0.2366,0.4614,0.2942,0.436,0.4643,0.0,0.0567,0.175,0.2659,0.3363,0.436
2020-06-02 14:26:07.276906,10.0152,0.2356,0.2356,0.4027,0.1789,0.4252,0.3998,0.0,0.1564,0.1691,0.2581,0.346,0.4526
2020-06-02 14:26:07.370506,10.1088,0.2317,0.2209,0.3842,0.1505,0.4252,0.3998,0.0,0.1564,0.1691,0.2581,0.346,0.4526
2020-06-02 14:26:07.464106,10.2024,0.2268,0.1457,0.3245,0.0518,0.347,0.1779,0.0,0.174,0.0811,0.2229,0.3734,0.4907
2020-06-02 14:26:07.573306,10.3116,0.0,0.0,0.4145,0.1359,0.347,0.0978,0.0,0.174,0.1378,0.26,0.3539,0.4536
2020-06-02 14:26:07.666906,10.4052,0.0,0.001,0.435,0.1359,0.347,0.0978,0.0,0.174,0.1378,0.26,0.3539,0.4536
2020-06-02 14:26:07.776106,10.5144,0.2815,0.26,0.4467,0.1945,0.4027,0.3421,0.0,0.173,0.1046,0.2375,0.3314,0.4252
2020-06-02 14:26:07.869706,10.608,0.3314,0.3069,0.4497,0.2395,0.4594,0.48,0.0,0.1779,0.0733,0.1613,0.3001,0.4106
2020-06-02 14:26:07.963306,10.7016,0.3304,0.3069,0.4497,0.2395,0.4594,0.48,0.0,0.1779,0.0733,0.1613,0.3001,0.4106
2020-06-02 14:26:08.072506,10.8108,0.3011,0.2903,0.4643,0.2757,0.4448,0.4682,0.0,0.0196,0.0938,0.2493,0.3314,0.4291
2020-06-02 14:26:08.166106,10.9044,0.2942,0.2747,0.4066,0.1017,0.4145,0.3421,0.0,0.2092,0.1417,0.2141,0.3372,0.4409
2020-06-02 14:26:08.275306,11.0136,0.2933,0.2727,0.4066,0.1017,0.4145,0.3421,0.0,0.2092,0.1261,0.2072,0.3363,0.4399
2020-06-02 14:26:08.368906,11.1072,0.3138,0.2698,0.391,0.0626,0.392,0.2483,0.0,0.2317,0.0802,0.1574,0.3529,0.4604
2020-06-02 14:26:08.462506,11.2008,0.3138,0.2698,0.391,0.0626,0.3861,0.2414,0.0,0.2317,0.0802,0.1574,0.3529,0.4604
2020-06-02 14:26:08.571706,11.31,0.1349,0.1486,0.3998,0.0733,0.3284,0.1193,0.0,0.3578,0.1017,0.2014,0.3754,0.4946
2020-06-02 14:26:08.665306,11.4036,0.3177,0.3021,0.4467,0.086,0.3763,0.216,0.0,0.2405,0.1466,0.262,0.348,0.4594
2020-06-02 14:26:08.774506,11.5128,0.3236,0.3099,0.4536,0.0841,0.3763,0.216,0.0,0.2405,0.1466,0.262,0.348,0.4594
2020-06-02 14:26:08.868106,11.6064,0.3177,0.3069,0.4487,0.1711,0.4242,0.434,0.0,0.2209,0.1095,0.1896,0.3148,0.4203
2020-06-02 14:26:08.977306,11.7156,0.2952,0.305,0.4829,0.3021,0.4682,0.4858,0.0,0.1232,0.0968,0.2043,0.3206,0.435
2020-06-02 14:26:09.070906,11.8092,0.2815,0.3021,0.4868,0.3021,0.4682,0.4858,0.0,0.1232,0.0968,0.2043,0.3206,0.435
2020-06-02 14:26:09.180106,11.9184,0.261,0.2835,0.4516,0.2278,0.4213,0.3988,0.0,0.0176,0.1896,0.2893,0.347,0.4545
2020-06-02 14:26:09.273706,12.012,0.2698,0.2864,0.4457,0.2092,0.4242,0.3969,0.0,0.0176,0.1896,0.2893,0.347,0.4545
2020-06-02 14:26:09.367306,12.1056,0.2757,0.259,0.3969,0.0978,0.4066,0.3519,0.0,0.1877,0.263,0.3069,0.3519,0.4653
2020-06-02 14:26:09.476506,12.2148,0.2102,0.1799,0.3822,0.0626,0.3412,0.2248,0.0,0.2522,0.2669,0.3128,0.3881,0.4936
2020-06-02 14:26:09.570106,12.3084,0.175,0.1525,0.3705,0.0665,0.3216,0.2248,0.0,0.2522,0.2669,0.3128,0.3881,0.4936
2020-06-02 14:26:09.663706,12.402,0.1564,0.1525,0.4047,0.1026,0.3284,0.129,0.0,0.2512,0.2727,0.3314,0.3715,0.4575
2020-06-02 14:26:09.772906,12.5112,0.3636,0.3099,0.4604,0.1984,0.3881,0.3734,0.0,0.173,0.2326,0.305,0.3675,0.4467
2020-06-02 14:26:09.866506,12.6048,0.3666,0.3109,0.4594,0.1945,0.3881,0.3734,0.0,0.173,0.2326,0.305,0.3675,0.4467
2020-06-02 14:26:09.975706,12.714,0.3949,0.3451,0.4653,0.2209,0.4545,0.4809,0.0,0.1681,0.1085,0.2209,0.3177,0.4184
2020-06-02 14:26:10.069306,12.8076,0.305,0.2913,0.4751,0.3011,0.4379,0.4643,0.0,0.0,0.1183,0.2366,0.2825,0.39
2020-06-02 14:26:10.162906,12.9012,0.3167,0.2952,0.4731,0.2991,0.4379,0.4643,0.0,0.0,0.1183,0.2366,0.2825,0.39
2020-06-02 14:26:10.272106,13.0104,0.305,0.2649,0.4203,0.219,0.4301,0.4487,0.0,0.1603,0.1525,0.1896,0.2913,0.3949
2020-06-02 14:26:10.365706,13.104,0.3138,0.259,0.3822,0.0596,0.391,0.347,0.0,0.1838,0.261,0.3001,0.3509,0.4409
2020-06-02 14:26:10.474906,13.2132,0.3109,0.2502,0.3754,0.0616,0.391,0.347,0.0,0.1838,0.261,0.3001,0.3509,0.4409
2020-06-02 14:26:10.568506,13.3068,0.1193,0.1349,0.3871,0.0792,0.35,0.1603,0.0,0.2737,0.2766,0.3167,0.3724,0.479
2020-06-02 14:26:10.677706,13.416,0.3558,0.3138,0.4663,0.175,0.3998,0.2923,0.0,0.1808,0.2434,0.2737,0.3275,0.4115
2020-06-02 14:26:10.771306,13.5096,0.3851,0.3275,0.4663,0.175,0.3998,0.2923,0.0,0.1808,0.2434,0.2737,0.3196,0.3998
2020-06-02 14:26:10.864906,13.6032,0.4213,0.348,0.4536,0.1584,0.434,0.4066,0.0,0.2463,0.2649,0.2209,0.35,0.4184
2020-06-02 14:26:10.974106,13.7124,0.4213,0.3519,0.4555,0.1584,0.434,0.4066,0.0,0.2463,0.2649,0.2209,0.35,0.4184
2020-06-02 14:26:11.067706,13.806,0.3363,0.3294,0.4819,0.2893,0.4497,0.4585,0.0,0.1613,0.2072,0.2151,0.3236,0.4106
2020-06-02 14:26:11.176906,13.9152,0.306,0.3001,0.4516,0.2239,0.4291,0.4037,0.0,0.0518,0.2287,0.2669,0.3324,0.4233
2020-06-02 14:26:11.270506,14.0088,0.2942,0.2923,0.4399,0.2239,0.4291,0.4037,0.0,0.0518,0.2287,0.2669,0.3324,0.4233
2020-06-02 14:26:11.364106,14.1024,0.2962,0.2766,0.392,0.0596,0.4076,0.3069,0.0,0.1935,0.2092,0.2454,0.348,0.4418
2020-06-02 14:26:11.473306,14.2116,0.3099,0.2766,0.3871,0.0606,0.3949,0.2845,0.0,0.1935,0.2092,0.2454,0.348,0.4497
2020-06-02 14:26:11.566906,14.3052,0.346,0.2874,0.3744,0.045,0.3636,0.2209,0.0,0.1877,0.131,0.2366,0.3666,0.4819
2020-06-02 14:26:11.676106,14.4144,0.3842,0.2454,0.3685,0.0538,0.3109,0.0166,0.0,0.1994,0.2346,0.3187,0.3666,0.4741
2020-06-02 14:26:11.769706,14.508,0.4076,0.3294,0.4418,0.085,0.3763,0.1447,0.0,0.1887,0.2092,0.2874,0.3617,0.4643
2020-06-02 14:26:11.863306,14.6016,0.392,0.3275,0.4448,0.085,0.3763,0.1447,0.0,0.1887,0.2092,0.2874,0.3617,0.4643
2020-06-02 14:26:11.972506,14.7108,0.3666,0.347,0.4839,0.2522,0.4555,0.4731,0.0,0.0919,0.0938,0.2669,0.3284,0.4545
2020-06-02 14:26:12.066106,14.8044,0.3627,0.35,0.4848,0.2551,0.4585,0.4731,0.0,0.0919,0.0938,0.2669,0.3284,0.4545
2020-06-02 14:26:12.175306,14.9136,0.2502,0.3157,0.4985,0.3363,0.4467,0.4751,0.0,0.0,0.0811,0.2502,0.3275,0.4311
2020-06-02 14:26:12.268906,15.0072,0.173,0.2229,0.4379,0.262,0.4154,0.4418,0.0,0.1701,0.2121,0.2933,0.3509,0.4418
2020-06-02 14:26:12.362506,15.1008,0.1799,0.2268,0.434,0.262,0.4154,0.4418,0.0,0.1701,0.2121,0.2933,0.3509,0.4418
2020-06-02 14:26:12.471706,15.21,0.2483,0.2473,0.4047,0.1515,0.4037,0.3783,0.0,0.1672,0.2043,0.3069,0.3705,0.4809
2020-06-02 14:26:12.565306,15.3036,0.172,0.1329,0.3734,0.089,0.3636,0.216,0.0,0.1975,0.2532,0.3304,0.3832,0.4917
2020-06-02 14:26:12.674506,15.4128,0.1906,0.1359,0.3754,0.0938,0.3636,0.2092,0.0,0.2023,0.259,0.3294,0.3861,0.4917
2020-06-02 14:26:12.768106,15.5064,0.3412,0.2717,0.4027,0.1105,0.3871,0.2248,0.0,0.1945,0.2581,0.3333,0.3734,0.4761
2020-06-02 14:26:12.877306,15.6156,0.3783,0.3089,0.4428,0.172,0.4194,0.3324,0.0,0.1818,0.2414,0.3138,0.3636,0.4643
2020-06-02 14:26:12.970906,15.7092,0.3793,0.3128,0.4428,0.172,0.4194,0.3324,0.0,0.1818,0.2414,0.3138,0.3636,0.4643
2020-06-02 14:26:13.064506,15.8028,0.3431,0.3187,0.4721,0.2678,0.4575,0.4682,0.0,0.1642,0.1662,0.2151,0.3343,0.436
2020-06-02 14:26:13.173706,15.912,0.3177,0.3187,0.4761,0.2727,0.4428,0.4545,0.0,0.0,0.1857,0.2385,0.3304,0.4301
2020-06-02 14:26:13.267306,16.0056,0.3118,0.3118,0.4702,0.2542,0.4301,0.4272,0.0,0.0,0.2053,0.2473,0.3314,0.4311
2020-06-02 14:26:13.376506,16.1148,0.3284,0.3099,0.4379,0.173,0.4184,0.3451,0.0,0.2239,0.2287,0.2268,0.3597,0.478
2020-06-02 14:26:13.470106,16.2084,0.3275,0.3069,0.4389,0.1691,0.4184,0.3451,0.0,0.2239,0.2287,0.2268,0.3597,0.478
2020-06-02 14:26:13.563706,16.302,0.3079,0.2952,0.4272,0.1281,0.3754,0.2141,0.0489,0.3421,0.2473,0.2199,0.3539,0.5024
2020-06-02 14:26:13.672906,16.4112,0.174,0.1486,0.4076,0.1212,0.35,0.1681,0.0997,0.3959,0.262,0.2268,0.3636,0.5093
2020-06-02 14:26:13.766506,16.5048,0.174,0.1486,0.4076,0.1251,0.3519,0.1593,0.1085,0.3959,0.262,0.2268,0.3636,0.5093
2020-06-02 14:26:13.875706,16.614,0.4213,0.3675,0.4761,0.1339,0.4057,0.2014,0.0,0.3597,0.2717,0.2561,0.3324,0.4487
2020-06-02 14:26:13.969306,16.7076,0.391,0.3353,0.4692,0.1965,0.4389,0.4643,0.0,0.2805,0.2551,0.2239,0.3284,0.4497
2020-06-02 14:26:14.062906,16.8012,0.3763,0.3343,0.4731,0.2239,0.4389,0.4643,0.0,0.2805,0.2551,0.2239,0.3284,0.4497
2020-06-02 14:26:14.172106,16.9104,0.2786,0.3196,0.4966,0.3265,0.4545,0.4819,0.0,0.0352,0.1848,0.1984,0.3382,0.4633
2020-06-02 14:26:14.265706,17.004,0.305,0.3099,0.4721,0.2493,0.435,0.4467,0.0,0.1359,0.2532,0.2444,0.3441,0.4692
2020-06-02 14:26:14.374906,17.1132,0.3157,0.3157,0.4633,0.2375,0.436,0.4506,0.0,0.1672,0.263,0.2483,0.3451,0.4721
2020-06-02 14:26:14.468506,17.2068,0.2708,0.2649,0.4223,0.1789,0.4223,0.4135,0.0,0.2669,0.2757,0.2815,0.3578,0.4858
2020-06-02 14:26:14.577706,17.316,0.2326,0.1486,0.349,0.0538,0.3529,0.3509,0.0,0.2864,0.2581,0.2757,0.3871,0.5034
2020-06-02 14:26:14.671306,17.4096,0.218,0.1271,0.349,0.0538,0.3529,0.2913,0.0,0.2854,0.2551,0.2757,0.3891,0.5044
2020-06-02 14:26:14.764906,17.5032,0.085,0.1056,0.4037,0.1603,0.3851,0.2082,0.0,0.2874,0.1496,0.261,0.3734,0.4946
2020-06-02 14:26:14.874106,17.6124,0.0919,0.1065,0.4027,0.1642,0.3861,0.2082,0.0,0.2874,0.1496,0.261,0.3734,0.4946
